dataset,path,class_id,target_index,target_label,codec,quality,predicted_index,predicted_class,top1_confidence,is_correct,original_size_bytes,compressed_size_bytes,compression_ratio,psnr,ssim
imagenette,data/imagenette2-320/val/n01440764/n01440764_12620.JPEG,n01440764,0,tench,jpeg,70,0,tench,0.4520815312862396,True,15882,15437,1.0288268445941569,44.353523148676686,0.9931621323505538
imagenette,data/imagenette2-320/val/n01440764/n01440764_12632.JPEG,n01440764,0,tench,jpeg,70,0,tench,0.39870017766952515,True,14170,13752,1.0303955788248982,45.684682655165616,0.9865914465689007
imagenette,data/imagenette2-320/val/n01440764/n01440764_12702.JPEG,n01440764,0,tench,jpeg,70,0,tench,0.5218141078948975,True,39090,37769,1.0349757737827319,38.38448503261074,0.992278946113874
imagenette,data/imagenette2-320/val/n01440764/n01440764_1272.JPEG,n01440764,0,tench,jpeg,70,0,tench,0.4539865255355835,True,32973,32034,1.0293126053568085,39.419420424828004,0.9904425417817451
imagenette,data/imagenette2-320/val/n01440764/n01440764_12732.JPEG,n01440764,0,tench,jpeg,70,0,tench,0.5317240357398987,True,28374,27494,1.03200698334182,43.364095306111246,0.9934779892567377
imagenette,data/imagenette2-320/val/n01440764/n01440764_12881.JPEG,n01440764,0,tench,jpeg,70,0,tench,0.4311343729496002,True,26630,25772,1.0332919447462363,43.10984922814033,0.99143760468007
imagenette,data/imagenette2-320/val/n01440764/n01440764_12950.JPEG,n01440764,0,tench,jpeg,70,0,tench,0.5229616761207581,True,23386,22834,1.0241744766576157,43.220641089441656,0.989997163673277
imagenette,data/imagenette2-320/val/n01440764/n01440764_12971.JPEG,n01440764,0,tench,jpeg,70,0,tench,0.40482625365257263,True,20060,19496,1.0289290110791958,43.69194495326169,0.9859430193950912
imagenette,data/imagenette2-320/val/n01440764/n01440764_12972.JPEG,n01440764,0,tench,jpeg,70,0,tench,0.3184278905391693,True,33514,32461,1.0324389267120544,40.15667558930809,0.9915833986153725
imagenette,data/imagenette2-320/val/n01440764/n01440764_1302.JPEG,n01440764,0,tench,jpeg,70,0,tench,0.41851532459259033,True,24061,23446,1.026230487076687,44.395264076298005,0.9924013480352816
imagenette,data/imagenette2-320/val/n01440764/n01440764_13051.JPEG,n01440764,0,tench,jpeg,70,0,tench,0.46375852823257446,True,17269,17045,1.013141683778234,45.86818233770258,0.991571526783833
imagenette,data/imagenette2-320/val/n01440764/n01440764_1310.JPEG,n01440764,0,tench,jpeg,70,0,tench,0.5214472413063049,True,16139,15670,1.0299298021697512,42.45945937023823,0.9933271724184548
imagenette,data/imagenette2-320/val/n01440764/n01440764_13122.JPEG,n01440764,0,tench,jpeg,70,0,tench,0.3572307229042053,True,35479,34191,1.0376707320639935,40.1723418399998,0.9893526492080887
imagenette,data/imagenette2-320/val/n01440764/n01440764_13161.JPEG,n01440764,0,tench,jpeg,70,0,tench,0.42320600152015686,True,20535,19949,1.0293749060103263,42.67244588839935,0.9900316719269259
imagenette,data/imagenette2-320/val/n01440764/n01440764_13251.JPEG,n01440764,0,tench,jpeg,70,0,tench,0.5456613898277283,True,20614,19921,1.0347874102705688,42.568581201708795,0.9937507379790231
imagenette,data/imagenette2-320/val/n01440764/n01440764_13360.JPEG,n01440764,0,tench,jpeg,70,0,tench,0.34944987297058105,True,27010,26123,1.033954752516939,43.78864526325961,0.9933711818837186
imagenette,data/imagenette2-320/val/n01440764/n01440764_13452.JPEG,n01440764,0,tench,jpeg,70,0,tench,0.48683854937553406,True,45364,43752,1.0368440299872006,37.4144164893108,0.9921688579840268
imagenette,data/imagenette2-320/val/n01440764/n01440764_13581.JPEG,n01440764,0,tench,jpeg,70,0,tench,0.42475929856300354,True,41737,40287,1.0359917591282548,36.64971922387578,0.9903355918528827
imagenette,data/imagenette2-320/val/n01440764/n01440764_13602.JPEG,n01440764,0,tench,jpeg,70,0,tench,0.44822773337364197,True,17090,16644,1.0267964431627012,45.681370451098005,0.9930374364746216
imagenette,data/imagenette2-320/val/n01440764/n01440764_13702.JPEG,n01440764,0,tench,jpeg,70,0,tench,0.4619593024253845,True,28425,27718,1.025506890829064,42.22543971892712,0.9885018097364638
imagenette,data/imagenette2-320/val/n01440764/n01440764_13751.JPEG,n01440764,0,tench,jpeg,70,0,tench,0.4305869936943054,True,27888,26956,1.0345748627392788,42.71618895015227,0.9926947404859812
imagenette,data/imagenette2-320/val/n01440764/n01440764_13770.JPEG,n01440764,0,tench,jpeg,70,0,tench,0.445388525724411,True,38126,36875,1.0339254237288136,37.8489635505512,0.9901162572088754
imagenette,data/imagenette2-320/val/n01440764/n01440764_13801.JPEG,n01440764,0,tench,jpeg,70,0,tench,0.3457251489162445,True,33544,32483,1.0326632392328294,41.87656317879256,0.9940720864331499
imagenette,data/imagenette2-320/val/n01440764/n01440764_13821.JPEG,n01440764,0,tench,jpeg,70,0,tench,0.4748809039592743,True,22653,22029,1.028326297153752,42.34433877208553,0.9932006743417857
imagenette,data/imagenette2-320/val/n01440764/n01440764_13842.JPEG,n01440764,0,tench,jpeg,70,0,tench,0.45304664969444275,True,28525,27719,1.0290775280493525,42.55085877434392,0.9922324463481962
imagenette,data/imagenette2-320/val/n01440764/n01440764_13860.JPEG,n01440764,0,tench,jpeg,70,0,tench,0.3911733627319336,True,24724,23980,1.0310258548790658,41.6622320485031,0.9903384886459007
imagenette,data/imagenette2-320/val/n01440764/n01440764_141.JPEG,n01440764,0,tench,jpeg,70,0,tench,0.4246746301651001,True,33537,32644,1.0273557162112485,39.991167826368724,0.9912157155964145
imagenette,data/imagenette2-320/val/n01440764/n01440764_14150.JPEG,n01440764,0,tench,jpeg,70,0,tench,0.5109946131706238,True,47722,46268,1.031425607331201,36.31705051173575,0.9894011947191516
imagenette,data/imagenette2-320/val/n01440764/n01440764_14162.JPEG,n01440764,0,tench,jpeg,70,0,tench,0.4233921766281128,True,23473,22859,1.026860317599195,42.31532723775545,0.9903099993115322
imagenette,data/imagenette2-320/val/n01440764/n01440764_14172.JPEG,n01440764,0,tench,jpeg,70,0,tench,0.5697763562202454,True,16245,15885,1.0226628895184136,44.16311879328367,0.9917190649330229
imagenette,data/imagenette2-320/val/n01440764/n01440764_14190.JPEG,n01440764,0,tench,jpeg,70,389,barracouta,0.1399570107460022,False,24700,23887,1.0340352492987817,41.67144259606228,0.989592614161961
imagenette,data/imagenette2-320/val/n01440764/n01440764_14232.JPEG,n01440764,0,tench,jpeg,70,0,tench,0.6424647569656372,True,19116,18488,1.0339679792297707,44.700063971744314,0.9914199115589022
imagenette,data/imagenette2-320/val/n01440764/n01440764_14280.JPEG,n01440764,0,tench,jpeg,70,0,tench,0.4970178008079529,True,29573,28737,1.0290914152486341,42.0101441616509,0.9907313758605732
imagenette,data/imagenette2-320/val/n01440764/n01440764_14310.JPEG,n01440764,0,tench,jpeg,70,0,tench,0.48712489008903503,True,24283,23600,1.0289406779661017,41.3282697332765,0.9921954733438088
imagenette,data/imagenette2-320/val/n01440764/n01440764_14341.JPEG,n01440764,0,tench,jpeg,70,0,tench,0.4998834431171417,True,21300,20690,1.029482841952634,44.21379008491943,0.9902187403939845
imagenette,data/imagenette2-320/val/n01440764/n01440764_14342.JPEG,n01440764,0,tench,jpeg,70,0,tench,0.4322018325328827,True,36146,34946,1.0343386939850054,38.592441777749265,0.9918383142957016
imagenette,data/imagenette2-320/val/n01440764/n01440764_14402.JPEG,n01440764,0,tench,jpeg,70,0,tench,0.5260633230209351,True,35873,35095,1.0221684000569882,44.472384549211014,0.9913135824068761
imagenette,data/imagenette2-320/val/n01440764/n01440764_14411.JPEG,n01440764,0,tench,jpeg,70,0,tench,0.5398896336555481,True,30009,29031,1.0336881264854811,41.499226357755454,0.9927742271456893
imagenette,data/imagenette2-320/val/n01440764/n01440764_14490.JPEG,n01440764,0,tench,jpeg,70,0,tench,0.46924859285354614,True,26643,25859,1.0303182644340463,42.929946884240586,0.9921882099355304
imagenette,data/imagenette2-320/val/n01440764/n01440764_14530.JPEG,n01440764,0,tench,jpeg,70,0,tench,0.5282440781593323,True,20128,19461,1.0342736755562407,45.676675546183425,0.9943213145194522
imagenette,data/imagenette2-320/val/n01440764/n01440764_14650.JPEG,n01440764,0,tench,jpeg,70,0,tench,0.2892182469367981,True,27433,26687,1.0279536853149474,41.836744013224454,0.9907535096148435
imagenette,data/imagenette2-320/val/n01440764/n01440764_14731.JPEG,n01440764,0,tench,jpeg,70,0,tench,0.411109983921051,True,31925,30926,1.0323029166397206,40.732164943107676,0.991197083606511
imagenette,data/imagenette2-320/val/n01440764/n01440764_14771.JPEG,n01440764,0,tench,jpeg,70,0,tench,0.38490816950798035,True,38366,36899,1.0397571749911922,39.06443651281116,0.9934183559411144
imagenette,data/imagenette2-320/val/n01440764/n01440764_14790.JPEG,n01440764,0,tench,jpeg,70,0,tench,0.3860000967979431,True,32938,31961,1.0305685053659146,39.845089270389124,0.9896051362897884
imagenette,data/imagenette2-320/val/n01440764/n01440764_14802.JPEG,n01440764,0,tench,jpeg,70,0,tench,0.4038735628128052,True,38038,36899,1.0308680452044772,39.09125685784361,0.9906920982711149
imagenette,data/imagenette2-320/val/n01440764/n01440764_14891.JPEG,n01440764,0,tench,jpeg,70,0,tench,0.6157532930374146,True,29678,28736,1.0327811804008908,42.21497731927361,0.9933951392133707
imagenette,data/imagenette2-320/val/n01440764/n01440764_15071.JPEG,n01440764,0,tench,jpeg,70,0,tench,0.5039941668510437,True,24780,24011,1.0320269876306694,42.40407852258496,0.9917577916676459
imagenette,data/imagenette2-320/val/n01440764/n01440764_15081.JPEG,n01440764,0,tench,jpeg,70,0,tench,0.49331846833229065,True,32780,31564,1.0385249017868459,37.03739869794158,0.9913399602175952
imagenette,data/imagenette2-320/val/n01440764/n01440764_1552.JPEG,n01440764,0,tench,jpeg,70,0,tench,0.5941724181175232,True,25458,24705,1.0304796599878567,42.5427577804999,0.9916496450480342
imagenette,data/imagenette2-320/val/n01440764/n01440764_15560.JPEG,n01440764,0,tench,jpeg,70,0,tench,0.6197799444198608,True,41293,40813,1.0117609585181193,40.30538689248695,0.9958533158055247
imagenette,data/imagenette2-320/val/n01440764/n01440764_1561.JPEG,n01440764,0,tench,jpeg,70,0,tench,0.49028480052948,True,31845,30884,1.0311164356948581,40.53226022653142,0.9910753305456836
imagenette,data/imagenette2-320/val/n01440764/n01440764_16051.JPEG,n01440764,0,tench,jpeg,70,0,tench,0.45551562309265137,True,32994,32104,1.0277224021928733,40.86090468765385,0.9888004943174074
imagenette,data/imagenette2-320/val/n01440764/n01440764_16072.JPEG,n01440764,0,tench,jpeg,70,0,tench,0.5167601704597473,True,39679,38358,1.0344387090046405,38.196721664475966,0.9897454255471073
imagenette,data/imagenette2-320/val/n01440764/n01440764_16090.JPEG,n01440764,0,tench,jpeg,70,0,tench,0.4831778407096863,True,29106,28159,1.0336304556269753,41.4370599789727,0.9909241811401572
imagenette,data/imagenette2-320/val/n01440764/n01440764_16192.JPEG,n01440764,0,tench,jpeg,70,0,tench,0.4110718369483948,True,55834,53894,1.0359965858908227,34.55314806554688,0.9919529048594892
