dataset,path,class_id,target_index,target_label,codec,quality,predicted_index,predicted_class,top1_confidence,is_correct,original_size_bytes,compressed_size_bytes,compression_ratio,psnr,ssim
imagenette,data/imagenette2-320/val/n01440764/n01440764_10491.JPEG,n01440764,0,tench,webp,77,0,tench,0.5180709362030029,True,28623,23890,1.1981163666806196,35.49744521956229,0.9596050547463069
imagenette,data/imagenette2-320/val/n01440764/n01440764_10531.JPEG,n01440764,0,tench,webp,77,0,tench,0.49148666858673096,True,32913,27352,1.2033123720386079,35.64345879109285,0.9668097559315955
imagenette,data/imagenette2-320/val/n01440764/n01440764_10542.JPEG,n01440764,0,tench,webp,77,0,tench,0.36686575412750244,True,27080,19674,1.3764359052556674,37.30908549475032,0.9651303044966614
imagenette,data/imagenette2-320/val/n01440764/n01440764_10550.JPEG,n01440764,0,tench,webp,77,0,tench,0.37949854135513306,True,44040,43274,1.0177011600499144,34.540938965133,0.9777195603620602
imagenette,data/imagenette2-320/val/n01440764/n01440764_10592.JPEG,n01440764,0,tench,webp,77,0,tench,0.7346841096878052,True,25319,16224,1.5605892504930967,37.23252739896801,0.9732395101234923
imagenette,data/imagenette2-320/val/n01440764/n01440764_10740.JPEG,n01440764,0,tench,webp,77,0,tench,0.42321687936782837,True,30075,23722,1.2678104712924712,35.32987125730661,0.9680216517404195
imagenette,data/imagenette2-320/val/n01440764/n01440764_10792.JPEG,n01440764,0,tench,webp,77,0,tench,0.4821526110172272,True,19579,13190,1.484382107657316,38.145374431522036,0.9577737338663126
imagenette,data/imagenette2-320/val/n01440764/n01440764_10812.JPEG,n01440764,0,tench,webp,77,0,tench,0.6389902234077454,True,29882,24588,1.215308280462014,35.24416133436712,0.9573218154236733
imagenette,data/imagenette2-320/val/n01440764/n01440764_10822.JPEG,n01440764,0,tench,webp,77,0,tench,0.5190035700798035,True,24802,18872,1.3142221280203477,36.5990014824444,0.9567160621520104
imagenette,data/imagenette2-320/val/n01440764/n01440764_10852.JPEG,n01440764,0,tench,webp,77,0,tench,0.4100933074951172,True,25645,22042,1.1634606660012703,35.10729135993928,0.9654644472638937
imagenette,data/imagenette2-320/val/n01440764/n01440764_1091.JPEG,n01440764,0,tench,webp,77,0,tench,0.27627071738243103,True,18105,10994,1.6468073494633437,37.56259355668685,0.9456028028864368
imagenette,data/imagenette2-320/val/n01440764/n01440764_10910.JPEG,n01440764,0,tench,webp,77,0,tench,0.4309135973453522,True,49190,46328,1.0617768951821793,34.225247777570516,0.9782707864296268
imagenette,data/imagenette2-320/val/n01440764/n01440764_11011.JPEG,n01440764,0,tench,webp,77,0,tench,0.5764908790588379,True,27752,21446,1.2940408467779538,35.7851620809901,0.9606787477994878
imagenette,data/imagenette2-320/val/n01440764/n01440764_11151.JPEG,n01440764,0,tench,webp,77,0,tench,0.44373971223831177,True,21501,13944,1.5419535283993115,37.78667921480202,0.9664853028541355
imagenette,data/imagenette2-320/val/n01440764/n01440764_11170.JPEG,n01440764,0,tench,webp,77,0,tench,0.5259678959846497,True,58536,59200,0.9887837837837837,33.88417321068568,0.9811994335205387
imagenette,data/imagenette2-320/val/n01440764/n01440764_11190.JPEG,n01440764,0,tench,webp,77,0,tench,0.5399051904678345,True,32385,27712,1.1686273094688222,35.42802289100574,0.9730140353002884
imagenette,data/imagenette2-320/val/n01440764/n01440764_11211.JPEG,n01440764,0,tench,webp,77,0,tench,0.529064416885376,True,15459,8850,1.7467796610169493,38.61239096093258,0.9588098115311667
imagenette,data/imagenette2-320/val/n01440764/n01440764_11281.JPEG,n01440764,0,tench,webp,77,0,tench,0.45277026295661926,True,18783,12278,1.5298094152142043,37.80289624134481,0.9606216630188568
imagenette,data/imagenette2-320/val/n01440764/n01440764_11331.JPEG,n01440764,0,tench,webp,77,0,tench,0.4331054091453552,True,41909,39810,1.0527254458678723,34.088916505046626,0.9706458435082684
imagenette,data/imagenette2-320/val/n01440764/n01440764_11350.JPEG,n01440764,0,tench,webp,77,0,tench,0.49263855814933777,True,22255,14494,1.535462950186284,37.34460811543861,0.9599412703717863
imagenette,data/imagenette2-320/val/n01440764/n01440764_11400.JPEG,n01440764,0,tench,webp,77,0,tench,0.5350277423858643,True,30843,28206,1.093490746649649,34.94362176982881,0.967308406582537
imagenette,data/imagenette2-320/val/n01440764/n01440764_1141.JPEG,n01440764,0,tench,webp,77,0,tench,0.24534237384796143,True,23838,16344,1.458516886930984,36.59495832754955,0.9626822491740317
imagenette,data/imagenette2-320/val/n01440764/n01440764_11420.JPEG,n01440764,0,tench,webp,77,0,tench,0.44250303506851196,True,30469,25448,1.1973043068217541,35.052230445669,0.9583095408010393
imagenette,data/imagenette2-320/val/n01440764/n01440764_11570.JPEG,n01440764,0,tench,webp,77,0,tench,0.5447179079055786,True,33308,29184,1.1413103070175439,35.5334860535237,0.9454890994687467
imagenette,data/imagenette2-320/val/n01440764/n01440764_11590.JPEG,n01440764,0,tench,webp,77,0,tench,0.5444027781486511,True,24549,17350,1.41492795389049,36.61776245401082,0.9562626867388625
imagenette,data/imagenette2-320/val/n01440764/n01440764_11602.JPEG,n01440764,0,tench,webp,77,0,tench,0.6245635747909546,True,20003,13298,1.504211159572868,37.60798262666882,0.9612978667432955
imagenette,data/imagenette2-320/val/n01440764/n01440764_11612.JPEG,n01440764,0,tench,webp,77,0,tench,0.7429825663566589,True,28297,22106,1.2800597122953044,35.694421032343264,0.9572933352117223
imagenette,data/imagenette2-320/val/n01440764/n01440764_11650.JPEG,n01440764,0,tench,webp,77,0,tench,0.4988165497779846,True,25703,21988,1.1689557940694923,36.06085078103624,0.9629233664643854
imagenette,data/imagenette2-320/val/n01440764/n01440764_11652.JPEG,n01440764,0,tench,webp,77,0,tench,0.5516328811645508,True,34315,30842,1.1126061863692367,35.21245805838048,0.969771857886224
imagenette,data/imagenette2-320/val/n01440764/n01440764_11750.JPEG,n01440764,0,tench,webp,77,0,tench,0.37756240367889404,True,28761,22480,1.2794039145907474,35.88939004833569,0.9546417147602049
imagenette,data/imagenette2-320/val/n01440764/n01440764_11762.JPEG,n01440764,0,tench,webp,77,0,tench,0.4702882170677185,True,24974,17810,1.4022459292532286,36.977492342285785,0.9620943823149628
imagenette,data/imagenette2-320/val/n01440764/n01440764_11830.JPEG,n01440764,0,tench,webp,77,0,tench,0.4505351781845093,True,38565,35924,1.0735163122146754,34.611906144400464,0.9718803599455272
imagenette,data/imagenette2-320/val/n01440764/n01440764_11841.JPEG,n01440764,0,tench,webp,77,0,tench,0.5120537281036377,True,21216,14614,1.4517585876556727,37.10199980685929,0.9592729889092895
imagenette,data/imagenette2-320/val/n01440764/n01440764_11881.JPEG,n01440764,0,tench,webp,77,0,tench,0.49279165267944336,True,24952,20708,1.2049449488120534,35.881844208254904,0.9743299302980778
imagenette,data/imagenette2-320/val/n01440764/n01440764_11930.JPEG,n01440764,0,tench,webp,77,0,tench,0.4682813584804535,True,41482,41996,0.9877607391180112,34.22326945404888,0.9702867475677065
imagenette,data/imagenette2-320/val/n01440764/n01440764_11972.JPEG,n01440764,0,tench,webp,77,0,tench,0.596335768699646,True,26842,20360,1.318369351669941,36.13930755393263,0.9614304809112307
imagenette,data/imagenette2-320/val/n01440764/n01440764_12021.JPEG,n01440764,0,tench,webp,77,0,tench,0.5175899863243103,True,16994,11074,1.5345855156221782,37.18607125151334,0.9553580396124429
imagenette,data/imagenette2-320/val/n01440764/n01440764_12040.JPEG,n01440764,0,tench,webp,77,0,tench,0.42840680480003357,True,38532,35742,1.0780594258855127,34.75541912288532,0.9757399997644475
imagenette,data/imagenette2-320/val/n01440764/n01440764_12090.JPEG,n01440764,0,tench,webp,77,0,tench,0.4998740255832672,True,20393,15370,1.3268054651919323,36.28269582792049,0.9527002473623059
imagenette,data/imagenette2-320/val/n01440764/n01440764_12100.JPEG,n01440764,0,tench,webp,77,0,tench,0.458955317735672,True,29504,26152,1.1281737534414193,36.12869696449435,0.9597420184218057
imagenette,data/imagenette2-320/val/n01440764/n01440764_12111.JPEG,n01440764,0,tench,webp,77,0,tench,0.39243119955062866,True,17776,10908,1.6296296296296295,37.86139970519865,0.951586982821242
imagenette,data/imagenette2-320/val/n01440764/n01440764_12131.JPEG,n01440764,0,tench,webp,77,0,tench,0.5036117434501648,True,24036,18202,1.3205142292055818,37.33214079086764,0.9680901798420409
imagenette,data/imagenette2-320/val/n01440764/n01440764_12151.JPEG,n01440764,0,tench,webp,77,0,tench,0.4606282413005829,True,24868,19748,1.2592667611910067,35.77010807106494,0.9626779240278357
imagenette,data/imagenette2-320/val/n01440764/n01440764_12182.JPEG,n01440764,0,tench,webp,77,0,tench,0.5985996723175049,True,32912,28590,1.1511717383700595,35.17136499851571,0.9670177869290622
imagenette,data/imagenette2-320/val/n01440764/n01440764_12211.JPEG,n01440764,0,tench,webp,77,0,tench,0.5313378572463989,True,17225,10990,1.567333939945405,37.95911999201917,0.9626215823577682
imagenette,data/imagenette2-320/val/n01440764/n01440764_12241.JPEG,n01440764,0,tench,webp,77,0,tench,0.44851425290107727,True,18078,9912,1.8238498789346247,38.05702778782147,0.9516376877782854
imagenette,data/imagenette2-320/val/n01440764/n01440764_12250.JPEG,n01440764,0,tench,webp,77,0,tench,0.44864600896835327,True,22244,17726,1.2548798375267969,35.88028973455279,0.958535632568554
imagenette,data/imagenette2-320/val/n01440764/n01440764_12291.JPEG,n01440764,0,tench,webp,77,0,tench,0.7488945126533508,True,37480,29642,1.2644221037716754,35.94082308805805,0.9617357966656908
imagenette,data/imagenette2-320/val/n01440764/n01440764_1232.JPEG,n01440764,0,tench,webp,77,0,tench,0.42567741870880127,True,27752,20012,1.386767939236458,36.40429388606749,0.9612611520683051
imagenette,data/imagenette2-320/val/n01440764/n01440764_12362.JPEG,n01440764,0,tench,webp,77,0,tench,0.603429913520813,True,22195,15420,1.4393644617380026,36.414169992268285,0.9519377962485119
imagenette,data/imagenette2-320/val/n01440764/n01440764_12502.JPEG,n01440764,0,tench,webp,77,0,tench,0.627572238445282,True,30107,24578,1.2249572788672798,35.14998061118285,0.9632145612728933
imagenette,data/imagenette2-320/val/n01440764/n01440764_12571.JPEG,n01440764,0,tench,webp,77,0,tench,0.5764468312263489,True,23209,16172,1.4351348008904279,37.150629168046514,0.9647533282980524
imagenette,data/imagenette2-320/val/n01440764/n01440764_12572.JPEG,n01440764,0,tench,webp,77,0,tench,0.39839017391204834,True,26103,22158,1.178039534253994,35.17933903098942,0.9441132167508943
imagenette,data/imagenette2-320/val/n01440764/n01440764_12620.JPEG,n01440764,0,tench,webp,77,0,tench,0.4794706702232361,True,15882,10294,1.5428404896055954,38.14344217749506,0.9639727638726345
imagenette,data/imagenette2-320/val/n01440764/n01440764_12632.JPEG,n01440764,0,tench,webp,77,0,tench,0.4106922745704651,True,14170,7876,1.7991366175723718,38.90095815242744,0.9658391698556676
imagenette,data/imagenette2-320/val/n01440764/n01440764_12702.JPEG,n01440764,0,tench,webp,77,0,tench,0.5595136880874634,True,39090,36422,1.0732524298500905,34.599687591120535,0.9747990800766285
imagenette,data/imagenette2-320/val/n01440764/n01440764_1272.JPEG,n01440764,0,tench,webp,77,0,tench,0.44068771600723267,True,32973,29616,1.1133508914100487,35.129878024567645,0.9639292747414152
imagenette,data/imagenette2-320/val/n01440764/n01440764_12732.JPEG,n01440764,0,tench,webp,77,0,tench,0.5400785803794861,True,28374,21194,1.3387751250353874,36.62665679226766,0.9677438327240768
imagenette,data/imagenette2-320/val/n01440764/n01440764_12881.JPEG,n01440764,0,tench,webp,77,0,tench,0.4351695775985718,True,26630,19292,1.3803649181007671,36.42708680945645,0.9524527501761613
imagenette,data/imagenette2-320/val/n01440764/n01440764_12950.JPEG,n01440764,0,tench,webp,77,0,tench,0.4787391424179077,True,23386,16960,1.3788915094339622,36.29884894770703,0.9424362380014135
imagenette,data/imagenette2-320/val/n01440764/n01440764_12971.JPEG,n01440764,0,tench,webp,77,0,tench,0.2895351052284241,True,20060,13312,1.5069110576923077,37.4214070607366,0.9484682473261931
imagenette,data/imagenette2-320/val/n01440764/n01440764_12972.JPEG,n01440764,0,tench,webp,77,0,tench,0.3461351692676544,True,33514,29898,1.1209445447856043,35.21721315634858,0.9665268079003595
imagenette,data/imagenette2-320/val/n01440764/n01440764_1302.JPEG,n01440764,0,tench,webp,77,0,tench,0.24701111018657684,True,24061,15342,1.5683092165297876,37.53032317416666,0.9457634598003123
imagenette,data/imagenette2-320/val/n01440764/n01440764_13051.JPEG,n01440764,0,tench,webp,77,0,tench,0.42758840322494507,True,17269,10476,1.648434516991218,38.541898987101206,0.9299110246844311
imagenette,data/imagenette2-320/val/n01440764/n01440764_1310.JPEG,n01440764,0,tench,webp,77,0,tench,0.4503929913043976,True,16139,11994,1.3455894613973653,37.57265561695196,0.9693017420459306
imagenette,data/imagenette2-320/val/n01440764/n01440764_13122.JPEG,n01440764,0,tench,webp,77,0,tench,0.3421550691127777,True,35479,29370,1.2080013619339462,35.668007000217905,0.9663001487046077
imagenette,data/imagenette2-320/val/n01440764/n01440764_13161.JPEG,n01440764,0,tench,webp,77,0,tench,0.4018556773662567,True,20535,14866,1.3813399704022602,37.01621628325341,0.9552250765120126
imagenette,data/imagenette2-320/val/n01440764/n01440764_13251.JPEG,n01440764,0,tench,webp,77,0,tench,0.5790237784385681,True,20614,15534,1.327024591219261,36.00755564469302,0.9685730855045961
imagenette,data/imagenette2-320/val/n01440764/n01440764_13360.JPEG,n01440764,0,tench,webp,77,0,tench,0.37841179966926575,True,27010,20252,1.3336954374876555,37.13230403515662,0.9672988388098217
imagenette,data/imagenette2-320/val/n01440764/n01440764_13452.JPEG,n01440764,0,tench,webp,77,0,tench,0.5222216844558716,True,45364,43102,1.052480163333488,34.14283627211253,0.979234700974339
imagenette,data/imagenette2-320/val/n01440764/n01440764_13581.JPEG,n01440764,0,tench,webp,77,0,tench,0.443200021982193,True,41737,39348,1.060714648775033,33.73117975330717,0.9736292936887833
imagenette,data/imagenette2-320/val/n01440764/n01440764_13602.JPEG,n01440764,0,tench,webp,77,0,tench,0.3703448474407196,True,17090,10574,1.616228484963117,38.30962224933031,0.9600477670135517
imagenette,data/imagenette2-320/val/n01440764/n01440764_13702.JPEG,n01440764,0,tench,webp,77,0,tench,0.5007773637771606,True,28425,21574,1.3175581718735514,35.86714225208543,0.9359584867086254
imagenette,data/imagenette2-320/val/n01440764/n01440764_13751.JPEG,n01440764,0,tench,webp,77,0,tench,0.3887261748313904,True,27888,21666,1.2871780670174466,36.381552423008785,0.9653905493886583
imagenette,data/imagenette2-320/val/n01440764/n01440764_13770.JPEG,n01440764,0,tench,webp,77,0,tench,0.4284231662750244,True,38126,36372,1.0482239085010447,34.529251595960474,0.969480103411169
imagenette,data/imagenette2-320/val/n01440764/n01440764_13801.JPEG,n01440764,0,tench,webp,77,0,tench,0.3708803057670593,True,33544,26950,1.2446753246753246,36.076686149551634,0.9710187483488856
imagenette,data/imagenette2-320/val/n01440764/n01440764_13821.JPEG,n01440764,0,tench,webp,77,0,tench,0.45807844400405884,True,22653,17648,1.2836015412511332,36.62822422227767,0.9657965687256093
imagenette,data/imagenette2-320/val/n01440764/n01440764_13842.JPEG,n01440764,0,tench,webp,77,0,tench,0.40960338711738586,True,28525,22618,1.2611636749491555,35.97005492284203,0.9600775238138711
imagenette,data/imagenette2-320/val/n01440764/n01440764_13860.JPEG,n01440764,0,tench,webp,77,0,tench,0.36900806427001953,True,24724,19398,1.2745643880812454,35.71232823582791,0.9541953561264888
imagenette,data/imagenette2-320/val/n01440764/n01440764_141.JPEG,n01440764,0,tench,webp,77,0,tench,0.40728864073753357,True,33537,30392,1.1034811792576993,35.10877647250729,0.9655105708326649
imagenette,data/imagenette2-320/val/n01440764/n01440764_14150.JPEG,n01440764,0,tench,webp,77,0,tench,0.48524343967437744,True,47722,48904,0.9758301979388189,34.0723950532815,0.9786886383691579
imagenette,data/imagenette2-320/val/n01440764/n01440764_14162.JPEG,n01440764,0,tench,webp,77,0,tench,0.35877910256385803,True,23473,18428,1.273768178858259,35.92673365027962,0.94299219044377
imagenette,data/imagenette2-320/val/n01440764/n01440764_14172.JPEG,n01440764,0,tench,webp,77,0,tench,0.5422989130020142,True,16245,10798,1.504445267642156,37.54129882282318,0.9468918832987411
imagenette,data/imagenette2-320/val/n01440764/n01440764_14190.JPEG,n01440764,0,tench,webp,77,389,barracouta,0.12941136956214905,False,24700,16448,1.5017023346303502,36.794265845014465,0.9651211975161683
imagenette,data/imagenette2-320/val/n01440764/n01440764_14232.JPEG,n01440764,0,tench,webp,77,0,tench,0.6547983288764954,True,19116,11784,1.6221995926680244,38.074804768490324,0.9568082611893538
imagenette,data/imagenette2-320/val/n01440764/n01440764_14280.JPEG,n01440764,0,tench,webp,77,0,tench,0.5053497552871704,True,29573,23204,1.2744785381830719,35.845559244748685,0.9522392148671962
imagenette,data/imagenette2-320/val/n01440764/n01440764_14310.JPEG,n01440764,0,tench,webp,77,0,tench,0.5303896069526672,True,24283,19420,1.2504119464469619,36.609868754035396,0.9644154957057905
imagenette,data/imagenette2-320/val/n01440764/n01440764_14341.JPEG,n01440764,0,tench,webp,77,0,tench,0.49328258633613586,True,21300,13774,1.5463917525773196,37.70213751522837,0.9513342982250856
imagenette,data/imagenette2-320/val/n01440764/n01440764_14342.JPEG,n01440764,0,tench,webp,77,0,tench,0.42241114377975464,True,36146,33120,1.091364734299517,35.00857423765114,0.972421039925022
imagenette,data/imagenette2-320/val/n01440764/n01440764_14402.JPEG,n01440764,0,tench,webp,77,0,tench,0.4312252700328827,True,35873,24354,1.4729818510306316,36.76017605895809,0.939569803985607
imagenette,data/imagenette2-320/val/n01440764/n01440764_14411.JPEG,n01440764,0,tench,webp,77,0,tench,0.5027713179588318,True,30009,24574,1.2211687149019288,35.55733287372479,0.966289927297479
imagenette,data/imagenette2-320/val/n01440764/n01440764_14490.JPEG,n01440764,0,tench,webp,77,0,tench,0.47453051805496216,True,26643,20244,1.3160936573799644,36.40760551196449,0.9570344813422037
imagenette,data/imagenette2-320/val/n01440764/n01440764_14530.JPEG,n01440764,0,tench,webp,77,0,tench,0.4851057529449463,True,20128,13280,1.5156626506024096,38.7524276754103,0.9738882344199175
imagenette,data/imagenette2-320/val/n01440764/n01440764_14650.JPEG,n01440764,0,tench,webp,77,0,tench,0.2850361466407776,True,27433,22130,1.2396294622684139,36.10831974537593,0.9530096560899373
imagenette,data/imagenette2-320/val/n01440764/n01440764_14731.JPEG,n01440764,0,tench,webp,77,0,tench,0.4320555031299591,True,31925,26904,1.186626523936961,35.57168090234406,0.9593185571768093
imagenette,data/imagenette2-320/val/n01440764/n01440764_14771.JPEG,n01440764,0,tench,webp,77,0,tench,0.39196333289146423,True,38366,34722,1.1049478716663788,34.669449490149795,0.9780327153437317
imagenette,data/imagenette2-320/val/n01440764/n01440764_14790.JPEG,n01440764,0,tench,webp,77,0,tench,0.4248170256614685,True,32938,29216,1.127395947426068,35.16146602133673,0.9587123279112534
imagenette,data/imagenette2-320/val/n01440764/n01440764_14802.JPEG,n01440764,0,tench,webp,77,0,tench,0.4396524727344513,True,38038,34856,1.0912898783566674,34.91049243725432,0.9665153965829978
imagenette,data/imagenette2-320/val/n01440764/n01440764_14891.JPEG,n01440764,0,tench,webp,77,0,tench,0.6366303563117981,True,29678,22344,1.3282312925170068,35.74554640047582,0.9665238313980798
imagenette,data/imagenette2-320/val/n01440764/n01440764_15071.JPEG,n01440764,0,tench,webp,77,0,tench,0.5152060389518738,True,24780,18414,1.3457152166829587,36.33622808924393,0.9560329106392448
imagenette,data/imagenette2-320/val/n01440764/n01440764_15081.JPEG,n01440764,0,tench,webp,77,0,tench,0.532579779624939,True,32780,30612,1.0708218999085326,34.56431523645989,0.9757871765807323
imagenette,data/imagenette2-320/val/n01440764/n01440764_1552.JPEG,n01440764,0,tench,webp,77,0,tench,0.592318594455719,True,25458,19026,1.338063702302113,35.791329572982555,0.9567191122196311
imagenette,data/imagenette2-320/val/n01440764/n01440764_15560.JPEG,n01440764,0,tench,webp,77,0,tench,0.580442488193512,True,41293,38414,1.074946634039673,36.277056467189695,0.9852027656350543
imagenette,data/imagenette2-320/val/n01440764/n01440764_1561.JPEG,n01440764,0,tench,webp,77,0,tench,0.47052186727523804,True,31845,27620,1.1529688631426502,35.31929917063992,0.9635807893000164
imagenette,data/imagenette2-320/val/n01440764/n01440764_16051.JPEG,n01440764,0,tench,webp,77,0,tench,0.4766480326652527,True,32994,28748,1.1476972311117295,35.588562671205715,0.9467227687701515
imagenette,data/imagenette2-320/val/n01440764/n01440764_16072.JPEG,n01440764,0,tench,webp,77,0,tench,0.5027008056640625,True,39679,36264,1.0941705272446502,34.686425861519524,0.9667801214208591
imagenette,data/imagenette2-320/val/n01440764/n01440764_16090.JPEG,n01440764,0,tench,webp,77,0,tench,0.49022501707077026,True,29106,22132,1.3151093439363817,35.55489156189984,0.9578021994666872
imagenette,data/imagenette2-320/val/n01440764/n01440764_16192.JPEG,n01440764,0,tench,webp,77,0,tench,0.3786855936050415,True,55834,56026,0.9965730196694392,34.041828173902594,0.9877236726483914
imagenette,data/imagenette2-320/val/n01440764/n01440764_16220.JPEG,n01440764,0,tench,webp,77,0,tench,0.4547896683216095,True,33501,29126,1.1502094348691891,35.191455891546596,0.9645090203738741
imagenette,data/imagenette2-320/val/n01440764/n01440764_16982.JPEG,n01440764,0,tench,webp,77,0,tench,0.4884529411792755,True,43812,35728,1.2262651141961487,34.93039766212329,0.9599435139126417
imagenette,data/imagenette2-320/val/n01440764/n01440764_17050.JPEG,n01440764,0,tench,webp,77,0,tench,0.6340335011482239,True,30548,24708,1.2363606928929902,35.1142771345205,0.9642239765882744
